latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),pressure_msl (hPa)
2024-11-26T20:00,6.7,88,0.00,5,1015.0,10.7,6.3,1019.7
2024-11-26T21:00,6.4,88,0.00,14,1014.9,10.4,6.1,1019.6
2024-11-26T22:00,5.9,89,0.00,18,1015.3,9.7,5.9,1020.0
2024-11-26T23:00,5.4,90,0.00,36,1015.5,9.9,5.6,1020.2
2024-11-27T00:00,5.2,91,0.00,56,1015.5,10.8,5.5,1020.2
2024-11-27T01:00,5.8,90,0.00,30,1015.6,11.0,6.0,1020.3
2024-11-27T02:00,5.3,91,0.00,25,1015.9,10.6,5.7,1020.6
2024-11-27T03:00,5.0,92,0.00,10,1016.1,9.8,5.4,1020.9
2024-11-27T04:00,4.7,93,0.00,6,1016.3,8.7,5.1,1021.1
2024-11-27T05:00,4.2,94,0.00,10,1016.5,8.4,4.8,1021.3
2024-11-27T06:00,3.8,95,0.00,27,1016.8,7.7,4.5,1021.6
2024-11-27T07:00,3.5,96,0.00,100,1017.2,6.8,4.2,1022.0
2024-11-27T08:00,4.2,96,0.00,100,1017.4,8.2,4.4,1022.2
2024-11-27T09:00,5.6,92,0.00,100,1017.6,9.1,5.0,1022.3
2024-11-27T10:00,6.3,89,0.00,100,1017.4,8.8,5.6,1022.1
2024-11-27T11:00,7.2,84,0.00,82,1016.6,8.0,6.3,1021.3
2024-11-27T12:00,7.7,82,0.00,73,1016.4,8.4,6.9,1021.1
2024-11-27T13:00,8.0,89,0.00,100,1015.7,6.4,7.6,1020.4
2024-11-27T14:00,7.9,89,0.00,100,1014.9,8.0,7.6,1019.6
2024-11-27T15:00,7.5,87,0.00,100,1014.2,10.9,7.2,1018.9
2024-11-27T16:00,7.3,89,0.50,98,1013.3,13.6,6.9,1018.0
2024-11-27T17:00,7.1,90,0.00,90,1012.1,16.2,6.7,1016.8
2024-11-27T18:00,6.9,84,0.00,100,1010.5,17.8,6.5,1015.2
2024-11-27T19:00,6.8,81,0.00,100,1009.2,18.4,6.3,1013.9
2024-11-27T20:00,7.3,80,0.20,100,1008.3,18.7,6.3,1013.0
2024-11-27T21:00,7.2,85,1.40,100,1006.9,20.3,6.4,1011.6
2024-11-27T22:00,7.1,90,1.50,100,1005.4,23.0,6.4,1010.1
2024-11-27T23:00,7.4,88,1.00,89,1004.3,23.8,6.5,1009.0
2024-11-28T00:00,7.7,87,0.00,31,1003.1,22.9,6.5,1007.7
2024-11-28T01:00,8.8,86,0.00,29,1001.7,20.4,7.0,1006.3
2024-11-28T02:00,8.9,82,0.20,45,1001.4,21.0,7.0,1006.0
2024-11-28T03:00,8.3,74,0.00,100,1001.2,20.7,6.9,1005.8
2024-11-28T04:00,7.4,76,0.20,100,1000.4,23.8,6.9,1005.0
2024-11-28T05:00,6.6,81,0.30,100,999.9,24.4,6.7,1004.5
2024-11-28T06:00,6.4,82,0.10,100,999.5,23.7,6.5,1004.2
2024-11-28T07:00,6.0,86,0.20,100,999.8,23.2,6.4,1004.5
2024-11-28T08:00,5.4,91,0.80,100,1000.2,24.1,6.2,1004.9
2024-11-28T09:00,5.0,94,0.70,100,1001.1,24.0,6.0,1005.8
2024-11-28T10:00,5.1,94,0.60,100,1001.9,26.4,5.8,1006.6
2024-11-28T11:00,5.2,97,0.90,100,1002.8,26.5,5.7,1007.5
2024-11-28T12:00,5.5,96,0.80,100,1004.0,26.1,5.8,1008.7
2024-11-28T13:00,6.3,94,0.40,100,1005.9,26.6,6.2,1010.6
2024-11-28T14:00,5.9,93,0.10,100,1007.4,23.4,6.2,1012.1
2024-11-28T15:00,5.6,92,0.00,100,1009.1,22.1,6.1,1013.8
2024-11-28T16:00,5.5,92,0.10,100,1010.4,20.2,5.9,1015.1
2024-11-28T17:00,5.6,95,2.30,100,1011.3,22.0,5.8,1016.0
2024-11-28T18:00,6.1,94,0.00,100,1013.1,22.3,5.9,1017.8
2024-11-28T19:00,6.2,91,0.10,100,1014.8,22.5,6.0,1019.5
2024-11-28T20:00,6.1,92,0.20,100,1016.3,20.6,6.0,1021.0
2024-11-28T21:00,6.1,91,0.10,100,1017.7,19.8,6.0,1022.4
2024-11-28T22:00,5.9,91,0.10,100,1019.0,19.4,6.0,1023.7
2024-11-28T23:00,5.9,89,0.00,100,1020.0,18.2,5.9,1024.8
2024-11-29T00:00,5.9,85,0.00,100,1021.1,17.2,5.9,1025.9
2024-11-29T01:00,5.6,87,0.00,100,1022.3,16.3,6.0,1027.1
2024-11-29T02:00,5.1,84,0.00,59,1023.3,15.3,5.7,1028.1
2024-11-29T03:00,4.3,85,0.00,44,1024.1,14.1,5.2,1028.9
2024-11-29T04:00,4.0,84,0.00,36,1024.6,12.5,4.7,1029.4
2024-11-29T05:00,3.6,84,0.00,8,1025.4,11.5,4.4,1030.2
2024-11-29T06:00,3.1,85,0.00,30,1026.1,10.6,4.0,1030.9
2024-11-29T07:00,2.7,84,0.00,13,1026.8,9.1,3.7,1031.6
2024-11-29T08:00,2.9,84,0.00,9,1027.4,7.7,3.6,1032.2
2024-11-29T09:00,3.9,82,0.00,28,1028.0,5.1,4.0,1032.8
2024-11-29T10:00,4.8,79,0.00,38,1028.6,5.7,4.6,1033.4
2024-11-29T11:00,5.2,74,0.00,100,1028.6,9.2,5.1,1033.4
2024-11-29T12:00,5.4,74,0.00,100,1028.2,6.2,5.4,1033.0
2024-11-29T13:00,5.2,81,0.10,100,1029.3,8.1,5.3,1034.1
2024-11-29T14:00,5.0,84,0.00,100,1029.4,4.6,5.3,1034.2
2024-11-29T15:00,4.6,87,0.00,100,1029.6,2.4,5.2,1034.4
2024-11-29T16:00,4.4,88,0.00,99,1029.8,1.9,5.0,1034.6
2024-11-29T17:00,4.2,87,0.00,89,1029.9,1.0,4.8,1034.7
2024-11-29T18:00,3.9,86,0.00,87,1030.2,0.6,4.5,1035.0
2024-11-29T19:00,3.6,88,0.00,97,1030.4,1.9,4.2,1035.2
2024-11-29T20:00,3.1,90,0.00,94,1030.5,3.0,3.9,1035.4
2024-11-29T21:00,3.1,90,0.00,98,1030.6,1.9,3.8,1035.5
2024-11-29T22:00,3.2,91,0.00,100,1030.8,2.6,3.7,1035.7
2024-11-29T23:00,3.0,91,0.00,100,1030.8,3.6,3.6,1035.7
2024-11-30T00:00,3.4,92,0.00,100,1030.6,4.2,3.6,1035.4
2024-11-30T01:00,4.1,91,0.00,100,1030.6,3.1,5.0,1035.4
2024-11-30T02:00,4.1,91,0.00,100,1030.2,5.6,4.8,1035.0
2024-11-30T03:00,4.1,89,0.00,96,1029.9,7.9,4.7,1034.7
2024-11-30T04:00,3.6,86,0.00,40,1029.9,9.7,4.4,1034.7
2024-11-30T05:00,2.6,85,0.00,42,1029.5,9.0,3.8,1034.4
2024-11-30T06:00,2.1,85,0.00,7,1029.6,9.1,3.3,1034.5
2024-11-30T07:00,1.6,88,0.00,66,1029.6,10.4,2.9,1034.5
2024-11-30T08:00,1.8,88,0.00,57,1029.7,10.8,2.7,1034.6
2024-11-30T09:00,2.5,89,0.00,5,1029.5,9.5,3.1,1034.4
2024-11-30T10:00,3.4,86,0.00,72,1029.3,9.4,3.7,1034.1
2024-11-30T11:00,4.1,83,0.00,100,1028.3,9.7,4.3,1033.1
2024-11-30T12:00,4.6,80,0.00,45,1027.7,9.8,4.7,1032.5
2024-11-30T13:00,4.8,79,0.00,19,1027.5,8.6,5.1,1032.3
2024-11-30T14:00,4.4,81,0.00,3,1027.2,9.0,4.9,1032.0
2024-11-30T15:00,3.3,83,0.00,0,1027.1,9.4,4.2,1031.9
2024-11-30T16:00,2.8,85,0.00,8,1026.9,11.3,3.6,1031.7
2024-11-30T17:00,2.5,88,0.00,59,1026.5,11.1,3.2,1031.3
2024-11-30T18:00,2.2,90,0.00,97,1026.5,10.1,2.8,1031.3
2024-11-30T19:00,2.0,91,0.00,97,1026.3,10.4,2.5,1031.2
2024-11-30T20:00,1.6,91,0.00,96,1026.1,10.1,2.2,1031.0
2024-11-30T21:00,1.0,91,0.00,94,1025.9,8.9,1.9,1030.8
2024-11-30T22:00,0.5,92,0.00,37,1025.5,9.1,1.6,1030.4
2024-11-30T23:00,0.1,93,0.00,16,1025.2,8.8,1.3,1030.1
2024-12-01T00:00,-0.4,93,0.00,0,1025.1,7.8,1.0,1030.0
2024-12-01T01:00,-0.6,92,0.00,0,1024.3,10.3,0.7,1029.2
2024-12-01T02:00,-0.8,92,0.00,0,1024.1,9.1,0.6,1029.0
2024-12-01T03:00,-1.1,92,0.00,0,1023.8,8.4,0.6,1028.7
2024-12-01T04:00,-1.3,92,0.00,0,1023.4,7.9,0.5,1028.3
2024-12-01T05:00,-1.5,92,0.00,0,1023.0,7.4,0.5,1027.9
2024-12-01T06:00,-1.6,92,0.00,0,1022.6,7.7,0.4,1027.5
2024-12-01T07:00,-1.7,92,0.00,0,1022.6,7.6,0.4,1027.5
2024-12-01T08:00,-0.9,92,0.00,0,1022.4,8.7,0.3,1027.3
2024-12-01T09:00,0.3,90,0.00,0,1022.1,8.3,0.4,1027.0
2024-12-01T10:00,1.3,89,0.00,0,1021.8,7.8,0.5,1026.6
2024-12-01T11:00,2.4,87,0.00,0,1021.0,6.7,0.7,1025.8
2024-12-01T12:00,3.2,84,0.00,0,1020.3,6.6,1.1,1025.1
2024-12-01T13:00,3.3,87,0.00,0,1019.9,6.9,1.4,1024.7
2024-12-01T14:00,3.0,83,0.00,0,1019.3,10.3,1.7,1024.1
2024-12-01T15:00,1.8,86,0.00,0,1019.0,10.1,1.5,1023.8
2024-12-01T16:00,1.0,89,0.00,0,1018.6,10.2,1.1,1023.4
2024-12-01T17:00,0.6,90,0.00,0,1018.0,10.5,0.9,1022.8
2024-12-01T18:00,0.3,90,0.00,0,1017.5,11.2,0.8,1022.3
2024-12-01T19:00,0.2,89,0.00,0,1017.1,11.8,0.7,1021.9
2024-12-01T20:00,0.2,89,0.00,0,1016.4,12.8,0.7,1021.2
2024-12-01T21:00,0.0,89,0.00,1,1016.0,13.2,0.6,1020.8
2024-12-01T22:00,-0.2,87,0.00,0,1015.5,13.2,0.6,1020.3
2024-12-01T23:00,-0.4,86,0.00,0,1014.8,13.0,0.5,1019.6
2024-12-02T00:00,-0.6,85,0.00,0,1014.4,12.4,0.5,1019.2
2024-12-02T01:00,-0.4,86,0.00,2,1013.7,13.7,0.6,1018.5
2024-12-02T02:00,-0.3,85,0.00,2,1013.5,13.2,0.5,1018.3
2024-12-02T03:00,-0.2,84,0.00,29,1013.1,11.3,0.5,1017.9
2024-12-02T04:00,-0.0,85,0.00,77,1012.8,10.8,0.4,1017.6
2024-12-02T05:00,0.3,85,0.00,99,1012.5,10.8,0.4,1017.3
2024-12-02T06:00,1.3,84,0.00,100,1012.3,10.7,0.4,1017.1
2024-12-02T07:00,2.3,82,0.00,100,1012.3,10.5,0.5,1017.1
2024-12-02T08:00,2.9,82,0.00,100,1012.4,10.3,0.6,1017.2
2024-12-02T09:00,3.6,83,0.00,100,1012.4,10.0,0.8,1017.2
2024-12-02T10:00,4.1,85,0.00,100,1012.0,10.2,1.0,1016.7
2024-12-02T11:00,4.5,85,0.00,100,1011.3,10.5,1.8,1016.0
2024-12-02T12:00,5.6,83,0.00,94,1010.8,10.0,2.6,1015.5
2024-12-02T13:00,5.7,85,0.00,86,1010.4,12.0,0.2,1015.1
2024-12-02T14:00,5.2,86,0.00,74,1010.1,10.9,0.3,1014.8
2024-12-02T15:00,4.2,89,0.00,28,1010.0,11.4,0.4,1014.7
2024-12-02T16:00,3.8,90,0.00,59,1010.0,11.5,0.5,1014.7
2024-12-02T17:00,3.3,92,0.00,84,1009.6,11.4,0.6,1014.4
2024-12-02T18:00,2.8,92,0.00,95,1009.4,11.7,0.6,1014.2
2024-12-02T19:00,3.0,93,0.00,100,1009.0,12.0,0.7,1013.8
2024-12-02T20:00,3.7,93,0.00,100,1009.1,12.0,0.9,1013.8
2024-12-02T21:00,3.8,93,0.00,100,1008.8,12.6,1.3,1013.5
2024-12-02T22:00,3.8,93,0.00,91,1008.7,12.1,1.9,1013.4
2024-12-02T23:00,3.2,95,0.00,98,1008.5,12.3,2.0,1013.2
2024-12-03T00:00,3.2,97,0.00,100,1008.4,11.8,2.2,1013.1
2024-12-03T01:00,4.6,95,0.00,100,1008.2,11.3,3.8,1012.9
2024-12-03T02:00,4.9,96,0.00,100,1008.1,9.8,3.8,1012.8
2024-12-03T03:00,4.6,97,0.00,100,1008.1,9.7,3.8,1012.8
2024-12-03T04:00,4.6,97,0.00,100,1008.2,10.2,3.8,1012.9
2024-12-03T05:00,5.0,97,0.00,100,1008.2,9.4,3.9,1012.9
2024-12-03T06:00,4.9,98,0.00,100,1008.5,10.0,4.0,1013.2
2024-12-03T07:00,4.8,98,0.00,100,1008.8,9.4,4.1,1013.5
2024-12-03T08:00,4.8,97,0.00,100,1009.1,9.1,4.2,1013.8
2024-12-03T09:00,5.4,94,0.00,100,1009.5,10.3,4.4,1014.2
2024-12-03T10:00,5.8,92,0.00,100,1009.6,10.3,4.8,1014.3
2024-12-03T11:00,5.9,92,0.00,100,1009.5,10.6,5.0,1014.2
2024-12-03T12:00,6.4,90,0.00,100,1009.7,10.7,5.3,1014.4
2024-12-03T13:00,7.3,91,0.00,100,1009.6,8.7,6.5,1014.3
2024-12-03T14:00,6.9,92,0.20,100,1009.9,9.3,6.3,1014.6
2024-12-03T15:00,6.3,93,0.00,88,1010.4,9.7,6.0,1015.1
2024-12-03T16:00,6.3,93,0.00,98,1010.8,10.1,5.8,1015.5
2024-12-03T17:00,6.0,94,0.00,100,1010.9,9.1,5.6,1015.6
2024-12-03T18:00,5.9,95,0.10,100,1011.5,10.5,5.5,1016.2
2024-12-03T19:00,5.6,96,0.50,100,1012.1,13.3,5.4,1016.8
2024-12-03T20:00,5.3,95,0.40,100,1012.7,12.6,5.3,1017.4
2024-12-03T21:00,5.0,96,0.10,100,1013.2,10.6,5.2,1017.9
2024-12-03T22:00,4.7,97,0.00,100,1013.5,9.7,5.0,1018.2
2024-12-03T23:00,4.4,96,0.00,100,1013.8,10.2,4.8,1018.6
2024-12-04T00:00,3.8,96,0.00,100,1014.1,10.4,4.6,1018.9
2024-12-04T01:00,4.0,97,0.00,100,1014.3,8.7,4.8,1019.1
2024-12-04T02:00,3.9,97,0.00,100,1014.5,8.0,4.6,1019.3
2024-12-04T03:00,3.9,96,0.00,100,1014.6,8.0,4.5,1019.4
2024-12-04T04:00,3.6,97,0.00,100,1014.7,9.2,4.3,1019.5
2024-12-04T05:00,3.5,98,0.00,100,1015.0,9.2,4.2,1019.8
2024-12-04T06:00,3.5,98,0.00,100,1015.4,9.5,4.1,1020.2
2024-12-04T07:00,3.4,98,0.00,100,1016.0,8.5,4.0,1020.8
2024-12-04T08:00,3.6,96,0.00,100,1016.4,9.0,4.0,1021.2
2024-12-04T09:00,4.0,93,0.00,100,1016.7,9.0,4.2,1021.5
2024-12-04T10:00,4.4,89,0.00,100,1017.0,9.4,4.4,1021.8
2024-12-04T11:00,4.8,85,0.00,99,1016.8,9.6,4.7,1021.6
2024-12-04T12:00,4.9,84,0.00,100,1017.1,9.0,4.9,1021.9
2024-12-04T13:00,4.6,88,0.00,100,1017.7,8.3,4.7,1022.5
2024-12-04T14:00,4.5,88,0.00,95,1017.9,6.7,4.7,1022.7
2024-12-04T15:00,3.9,90,0.00,88,1018.6,6.5,4.4,1023.4
2024-12-04T16:00,3.4,92,0.00,87,1019.0,6.7,4.0,1023.8
2024-12-04T17:00,3.0,92,0.00,32,1019.1,7.7,3.7,1023.9
2024-12-04T18:00,2.7,93,0.00,100,1019.4,8.0,3.4,1024.2
2024-12-04T19:00,2.4,95,0.00,100,1019.6,7.8,3.2,1024.4
2024-12-04T20:00,2.8,94,0.00,100,1019.8,8.5,3.2,1024.6
2024-12-04T21:00,3.0,95,0.10,100,1019.9,9.0,3.2,1024.7
2024-12-04T22:00,3.4,96,0.10,100,1020.1,9.7,3.4,1024.9
2024-12-04T23:00,3.7,96,0.00,100,1020.0,10.2,3.5,1024.8
2024-12-05T00:00,3.8,96,0.00,100,1020.0,10.3,3.7,1024.8
2024-12-05T01:00,4.0,98,0.10,100,1020.2,11.0,4.2,1025.0
2024-12-05T02:00,4.1,96,0.00,100,1020.2,11.3,4.2,1025.0
2024-12-05T03:00,4.1,96,0.00,100,1020.1,11.0,4.2,1024.9
2024-12-05T04:00,4.0,96,0.00,100,1020.1,10.8,4.2,1024.9
2024-12-05T05:00,3.9,97,0.00,100,1019.9,10.4,4.2,1024.7
2024-12-05T06:00,3.9,98,0.00,100,1019.9,9.7,4.1,1024.7
2024-12-05T07:00,3.7,97,0.00,100,1019.6,10.3,4.1,1024.4
2024-12-05T08:00,3.5,96,0.00,100,1020.0,9.7,4.1,1024.8
2024-12-05T09:00,3.2,95,0.00,100,1019.9,12.0,4.1,1024.7
2024-12-05T10:00,2.8,93,0.00,100,1019.7,11.3,4.1,1024.5
2024-12-05T11:00,2.8,90,0.00,100,1019.0,10.2,4.3,1023.8
2024-12-05T12:00,3.0,85,0.00,86,1018.2,11.7,4.4,1023.0
2024-12-05T13:00,4.3,80,0.00,80,1016.8,11.2,4.9,1021.6
2024-12-05T14:00,4.0,81,0.00,19,1015.8,11.1,4.6,1020.6
2024-12-05T15:00,3.2,81,0.00,78,1015.7,13.2,4.1,1020.5
2024-12-05T16:00,2.9,81,0.00,77,1014.7,14.4,3.6,1019.5
2024-12-05T17:00,2.6,81,0.00,90,1013.7,16.1,3.2,1018.5
2024-12-05T18:00,2.4,77,0.00,100,1012.4,16.9,2.9,1017.2
2024-12-05T19:00,2.7,72,0.00,100,1011.4,16.9,2.8,1016.2
2024-12-05T20:00,2.9,69,0.00,100,1010.4,17.2,2.8,1015.2
2024-12-05T21:00,2.9,68,0.00,99,1008.7,18.1,2.8,1013.5
2024-12-05T22:00,2.9,66,0.00,100,1007.4,18.2,2.8,1012.1
2024-12-05T23:00,3.1,66,0.00,100,1005.9,17.3,2.8,1010.6
2024-12-06T00:00,3.5,66,0.00,100,1004.1,18.2,2.9,1008.8
2024-12-06T01:00,3.4,73,0.00,100,1002.0,18.2,2.7,1006.7
2024-12-06T02:00,3.7,72,0.00,100,1000.4,18.4,2.8,1005.1
2024-12-06T03:00,3.6,74,0.10,100,998.9,18.5,3.0,1003.6
2024-12-06T04:00,3.3,81,0.80,100,997.4,18.8,3.0,1002.1
2024-12-06T05:00,2.8,93,2.10,100,995.9,19.6,3.0,1000.6
2024-12-06T06:00,2.8,94,1.40,100,995.2,18.4,3.0,999.9
2024-12-06T07:00,2.9,95,2.00,100,994.9,18.0,3.1,999.6
2024-12-06T08:00,3.0,97,0.80,100,994.8,14.9,3.1,999.5
2024-12-06T09:00,3.4,97,1.00,100,994.8,12.7,3.3,999.5
2024-12-06T10:00,4.0,98,0.50,100,995.1,10.5,3.5,999.8
2024-12-06T11:00,4.7,98,0.40,100,995.2,9.0,3.9,999.9
2024-12-06T12:00,5.6,98,0.30,100,995.7,9.6,4.3,1000.3
2024-12-06T13:00,6.8,95,0.00,90,997.3,10.1,5.0,1001.9
2024-12-06T14:00,6.8,95,0.00,77,998.1,7.3,5.2,1002.7
2024-12-06T15:00,5.2,98,0.00,99,998.4,6.4,4.9,1003.1
2024-12-06T16:00,4.6,97,0.00,100,999.5,5.2,4.4,1004.2
2024-12-06T17:00,5.2,96,0.00,100,1000.8,5.5,4.4,1005.5
2024-12-06T18:00,4.8,97,0.00,1,1001.7,6.2,4.3,1006.4
2024-12-06T19:00,3.6,97,0.00,25,1003.0,8.1,4.0,1007.7
2024-12-06T20:00,3.5,98,0.00,21,1003.6,9.3,3.7,1008.3
2024-12-06T21:00,3.1,99,0.00,1,1004.0,8.0,3.5,1008.7
2024-12-06T22:00,2.7,99,0.00,16,1004.6,10.1,3.3,1009.3
2024-12-06T23:00,2.9,100,0.00,100,1005.3,11.6,3.2,1010.0
2024-12-07T00:00,4.1,99,0.00,100,1005.4,11.3,3.5,1010.1
2024-12-07T01:00,5.8,99,0.00,100,1005.6,10.5,5.2,1010.3
2024-12-07T02:00,5.8,99,0.10,100,1005.6,10.8,5.3,1010.3
2024-12-07T03:00,5.7,98,0.10,100,1005.5,12.6,5.3,1010.2
2024-12-07T04:00,5.4,97,0.00,100,1005.0,9.3,5.2,1009.7
2024-12-07T05:00,5.2,97,0.10,100,1004.6,8.6,5.2,1009.3
2024-12-07T06:00,5.2,98,0.10,100,1004.3,8.5,5.1,1009.0
2024-12-07T07:00,5.4,97,0.00,100,1004.1,11.7,5.1,1008.8
2024-12-07T08:00,5.5,95,0.00,100,1003.5,11.2,5.1,1008.2
2024-12-07T09:00,5.5,95,0.00,100,1002.3,11.4,5.2,1007.0
2024-12-07T10:00,5.3,90,0.00,100,1001.6,12.1,5.3,1006.3
2024-12-07T11:00,5.2,88,0.00,100,1000.5,12.3,5.5,1005.2
2024-12-07T12:00,5.3,87,0.00,100,999.3,12.5,5.5,1004.0
2024-12-07T13:00,5.5,87,0.00,100,998.2,13.4,5.4,1002.9
2024-12-07T14:00,5.7,80,0.00,100,998.0,14.6,5.3,1002.7
2024-12-07T15:00,5.8,76,0.00,100,997.8,13.3,5.2,1002.5
2024-12-07T16:00,5.8,80,0.10,100,997.7,13.7,5.1,1002.4
2024-12-07T17:00,5.6,80,0.30,100,997.7,15.0,5.0,1002.4
2024-12-07T18:00,5.1,82,0.40,100,997.7,15.0,4.9,1002.4
2024-12-07T19:00,4.8,86,0.60,100,997.7,15.2,4.8,1002.4
2024-12-07T20:00,4.6,89,0.40,100,997.6,14.3,4.7,1002.3
2024-12-07T21:00,4.6,91,0.60,100,997.8,13.3,4.6,1002.5
2024-12-07T22:00,4.6,93,0.30,100,998.1,12.7,4.6,1002.8
2024-12-07T23:00,4.5,94,0.30,100,998.2,11.6,4.6,1002.9
2024-12-08T00:00,4.5,95,0.20,100,998.3,10.6,4.5,1003.0
2024-12-08T01:00,4.7,97,0.30,100,999.1,10.5,4.9,1003.8
2024-12-08T02:00,4.7,97,0.20,100,999.6,9.9,4.9,1004.3
2024-12-08T03:00,4.6,98,0.10,100,1000.2,9.7,4.8,1004.9
2024-12-08T04:00,4.5,98,0.00,100,1000.7,10.8,4.7,1005.4
2024-12-08T05:00,4.3,98,0.00,100,1001.5,10.9,4.6,1006.2
2024-12-08T06:00,4.3,98,0.00,100,1002.2,10.4,4.5,1006.9
2024-12-08T07:00,4.4,97,0.00,100,1003.3,10.8,4.6,1008.0
2024-12-08T08:00,4.6,96,0.00,100,1004.4,11.5,4.6,1009.1
2024-12-08T09:00,4.7,95,0.00,100,1005.1,11.5,4.7,1009.8
2024-12-08T10:00,4.7,95,0.10,100,1006.0,10.8,4.8,1010.7
2024-12-08T11:00,4.3,93,0.20,100,1006.7,12.2,4.8,1011.4
2024-12-08T12:00,4.2,92,0.10,100,1007.5,14.2,4.9,1012.2
2024-12-08T13:00,3.9,93,0.10,100,1008.8,12.2,4.7,1013.5
2024-12-08T14:00,3.9,92,0.00,100,1009.5,12.6,4.6,1014.2
2024-12-08T15:00,3.8,91,0.00,100,1010.5,13.5,4.5,1015.2
2024-12-08T16:00,3.7,90,0.00,100,1011.2,13.7,4.4,1016.0
2024-12-08T17:00,3.5,88,0.00,100,1011.7,12.2,4.2,1016.5
2024-12-08T18:00,3.5,85,0.00,100,1012.3,11.9,4.1,1017.1
2024-12-08T19:00,3.5,84,0.00,100,1012.7,11.5,4.0,1017.5
2024-12-08T20:00,3.5,85,0.00,100,1013.3,12.6,3.9,1018.1
2024-12-08T21:00,3.5,83,0.00,100,1013.8,11.7,3.8,1018.6
2024-12-08T22:00,3.4,86,0.00,100,1014.2,8.6,3.8,1019.0
2024-12-08T23:00,3.4,87,0.00,100,1014.9,9.2,3.7,1019.7
2024-12-09T00:00,3.2,87,0.20,100,1014.9,8.9,3.7,1019.7
2024-12-09T01:00,3.1,90,0.20,100,1015.3,8.6,3.7,1020.1
2024-12-09T02:00,2.3,95,0.60,100,1015.2,8.6,3.5,1020.0
2024-12-09T03:00,1.9,99,0.50,100,1015.4,8.3,3.4,1020.2
2024-12-09T04:00,1.9,99,0.40,100,1015.6,9.1,3.2,1020.4
2024-12-09T05:00,1.9,98,0.10,100,1015.9,10.7,3.1,1020.7
2024-12-09T06:00,2.1,96,0.00,100,1016.9,12.5,3.0,1021.7
2024-12-09T07:00,2.3,96,0.00,100,1017.7,11.2,3.0,1022.5
2024-12-09T08:00,2.5,95,0.00,100,1018.4,12.0,3.1,1023.2
2024-12-09T09:00,2.9,94,0.00,100,1019.0,10.5,3.2,1023.8
2024-12-09T10:00,3.5,94,0.00,100,1019.4,11.6,3.4,1024.2
2024-12-09T11:00,3.8,95,0.00,100,1019.4,12.1,3.6,1024.2
2024-12-09T12:00,4.2,92,0.00,100,1019.8,13.8,3.8,1024.6
2024-12-09T13:00,4.3,92,0.00,100,1020.2,12.5,4.2,1025.0
2024-12-09T14:00,4.4,93,0.10,100,1020.3,12.0,4.2,1025.1
2024-12-09T15:00,4.5,93,0.00,100,1020.9,14.0,4.2,1025.7
2024-12-09T16:00,4.3,91,0.00,100,1021.6,15.7,4.2,1026.4
2024-12-09T17:00,4.1,89,0.00,100,1022.0,15.6,4.1,1026.8
2024-12-09T18:00,4.0,90,0.00,100,1022.4,15.5,4.1,1027.2
2024-12-09T19:00,3.9,88,0.00,100,1022.8,16.1,4.0,1027.6
2024-12-09T20:00,3.7,87,0.00,100,1023.4,15.9,3.9,1028.2
2024-12-09T21:00,3.6,87,0.00,100,1024.0,15.5,3.9,1028.8
2024-12-09T22:00,3.5,88,0.00,100,1024.3,15.5,3.8,1029.1
2024-12-09T23:00,3.3,88,0.00,100,1024.4,15.7,3.7,1029.2
2024-12-10T00:00,3.2,88,0.00,100,1024.5,14.8,3.6,1029.3
2024-12-10T01:00,3.8,88,0.00,100,1024.1,14.5,4.2,1028.9
2024-12-10T02:00,3.6,88,0.00,100,1024.5,13.1,4.1,1029.3
2024-12-10T03:00,3.3,88,0.00,100,1024.5,11.2,3.9,1029.3
2024-12-10T04:00,3.0,88,0.00,100,1024.5,10.6,3.8,1029.3
2024-12-10T05:00,2.8,88,0.00,100,1024.8,10.0,3.6,1029.6
2024-12-10T06:00,2.6,89,0.00,100,1025.1,9.4,3.5,1029.9
2024-12-10T07:00,2.6,89,0.00,100,1025.5,10.9,3.4,1030.3
2024-12-10T08:00,2.6,88,0.10,100,1026.0,11.4,3.3,1030.8
2024-12-10T09:00,2.7,85,0.00,100,1026.3,13.4,3.3,1031.1
2024-12-10T10:00,2.9,82,0.00,100,1026.3,14.0,3.4,1031.1
2024-12-10T11:00,3.1,80,0.00,100,1026.2,14.0,3.6,1031.0
2024-12-10T12:00,3.4,79,0.00,100,1026.2,13.0,3.7,1031.0
2024-12-10T13:00,3.7,79,0.00,100,1026.2,12.0,3.6,1031.0
2024-12-10T14:00,3.5,82,0.00,100,1026.3,8.3,3.7,1031.1
2024-12-10T15:00,3.2,84,0.00,100,1026.4,6.4,3.6,1031.2
2024-12-10T16:00,3.1,85,0.00,100,1026.7,7.6,3.4,1031.5
2024-12-10T17:00,2.9,85,0.00,100,1026.6,8.9,3.3,1031.4
2024-12-10T18:00,2.7,85,0.00,100,1026.6,9.1,3.2,1031.4
2024-12-10T19:00,2.4,86,0.00,100,1026.5,8.6,3.1,1031.3
2024-12-10T20:00,2.3,86,0.00,100,1026.6,6.5,3.0,1031.4
2024-12-10T21:00,2.3,88,0.00,100,1026.6,4.5,3.0,1031.4
